"ReportPath","GeneratedAtUtc","MetricsFile","EventCount","UniqueHosts","TotalPorts","PortsPerMinute","AvgPortsPerBatch","BatchIntervalP95","UiCloneP95","StreamDispatchP95","DiffDurationP95"
"C:\Users\Werem\AppData\Local\Temp\3a745a3d-04c5-462d-aa92-9836edeb772b\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-075611.json","2026-01-04T14:56:11.4843018Z","C:\Users\Werem\AppData\Local\Temp\3a745a3d-04c5-462d-aa92-9836edeb772b\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\3a745a3d-04c5-462d-aa92-9836edeb772b\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-075611.json","2026-01-04T14:56:11.8520788Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\51c683e7-1fbc-418c-8321-96e97f1a7ad6\PortBatchReady.json","2026-01-04T14:59:35.8180118Z","C:\Users\Werem\AppData\Local\Temp\51c683e7-1fbc-418c-8321-96e97f1a7ad6\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\51c683e7-1fbc-418c-8321-96e97f1a7ad6\PortBatchReady-existing.json","2026-01-04T14:59:36.4868700Z","C:\Users\Werem\AppData\Local\Temp\51c683e7-1fbc-418c-8321-96e97f1a7ad6\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-075936.json","2026-01-04T14:59:36.7850493Z","C:\Users\Werem\AppData\Local\Temp\51c683e7-1fbc-418c-8321-96e97f1a7ad6\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\a2ecb2f1-8fce-4145-a32b-95c4c5429cb9\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-075951.json","2026-01-04T14:59:51.7299060Z","C:\Users\Werem\AppData\Local\Temp\a2ecb2f1-8fce-4145-a32b-95c4c5429cb9\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a2ecb2f1-8fce-4145-a32b-95c4c5429cb9\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-075951.json","2026-01-04T14:59:52.1213748Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\8ae96a22-2d3c-4358-8cf4-afbae93e1538\PortBatchReady.json","2026-01-04T15:00:32.6098513Z","C:\Users\Werem\AppData\Local\Temp\8ae96a22-2d3c-4358-8cf4-afbae93e1538\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\8ae96a22-2d3c-4358-8cf4-afbae93e1538\PortBatchReady-existing.json","2026-01-04T15:00:33.2172621Z","C:\Users\Werem\AppData\Local\Temp\8ae96a22-2d3c-4358-8cf4-afbae93e1538\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-080033.json","2026-01-04T15:00:33.5632858Z","C:\Users\Werem\AppData\Local\Temp\8ae96a22-2d3c-4358-8cf4-afbae93e1538\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\065f07c8-eab4-48f9-bc22-6b2621a30df1\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-080049.json","2026-01-04T15:00:49.1764504Z","C:\Users\Werem\AppData\Local\Temp\065f07c8-eab4-48f9-bc22-6b2621a30df1\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\065f07c8-eab4-48f9-bc22-6b2621a30df1\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-080049.json","2026-01-04T15:00:49.6234880Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a4f332b0-8dd0-4032-bc50-9048d526d926\PortBatchReady.json","2026-01-04T15:01:27.9224770Z","C:\Users\Werem\AppData\Local\Temp\a4f332b0-8dd0-4032-bc50-9048d526d926\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a4f332b0-8dd0-4032-bc50-9048d526d926\PortBatchReady-existing.json","2026-01-04T15:01:28.5608464Z","C:\Users\Werem\AppData\Local\Temp\a4f332b0-8dd0-4032-bc50-9048d526d926\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-080128.json","2026-01-04T15:01:28.8604621Z","C:\Users\Werem\AppData\Local\Temp\a4f332b0-8dd0-4032-bc50-9048d526d926\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\9d6bcc34-b4fc-40f8-9436-9eab4c6e911f\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-080144.json","2026-01-04T15:01:44.6138280Z","C:\Users\Werem\AppData\Local\Temp\9d6bcc34-b4fc-40f8-9436-9eab4c6e911f\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\9d6bcc34-b4fc-40f8-9436-9eab4c6e911f\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-080144.json","2026-01-04T15:01:44.9969215Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6846faea-21da-4f01-b506-b67e7f19647c\PortBatchReady.json","2026-01-04T15:04:29.2088147Z","C:\Users\Werem\AppData\Local\Temp\6846faea-21da-4f01-b506-b67e7f19647c\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6846faea-21da-4f01-b506-b67e7f19647c\PortBatchReady-existing.json","2026-01-04T15:04:29.8148542Z","C:\Users\Werem\AppData\Local\Temp\6846faea-21da-4f01-b506-b67e7f19647c\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-080429.json","2026-01-04T15:04:30.1096052Z","C:\Users\Werem\AppData\Local\Temp\6846faea-21da-4f01-b506-b67e7f19647c\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\988670a0-9c9d-48bf-98f7-88cb03c05b04\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-080445.json","2026-01-04T15:04:45.8255162Z","C:\Users\Werem\AppData\Local\Temp\988670a0-9c9d-48bf-98f7-88cb03c05b04\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\988670a0-9c9d-48bf-98f7-88cb03c05b04\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-080446.json","2026-01-04T15:04:46.2737360Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e6a878f0-1608-49be-b8f8-9902c8a95fb8\PortBatchReady.json","2026-01-04T15:05:20.8354683Z","C:\Users\Werem\AppData\Local\Temp\e6a878f0-1608-49be-b8f8-9902c8a95fb8\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e6a878f0-1608-49be-b8f8-9902c8a95fb8\PortBatchReady-existing.json","2026-01-04T15:05:21.4101789Z","C:\Users\Werem\AppData\Local\Temp\e6a878f0-1608-49be-b8f8-9902c8a95fb8\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-080521.json","2026-01-04T15:05:21.7085110Z","C:\Users\Werem\AppData\Local\Temp\e6a878f0-1608-49be-b8f8-9902c8a95fb8\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\a7fbfa7c-3f81-4187-9918-760a5e0bac37\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-080537.json","2026-01-04T15:05:37.4936604Z","C:\Users\Werem\AppData\Local\Temp\a7fbfa7c-3f81-4187-9918-760a5e0bac37\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a7fbfa7c-3f81-4187-9918-760a5e0bac37\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-080537.json","2026-01-04T15:05:37.9167909Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2f84e426-580d-4fe3-aec1-940ce4cec30a\PortBatchReady.json","2026-01-04T15:15:57.2621337Z","C:\Users\Werem\AppData\Local\Temp\2f84e426-580d-4fe3-aec1-940ce4cec30a\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2f84e426-580d-4fe3-aec1-940ce4cec30a\PortBatchReady-existing.json","2026-01-04T15:15:58.1098711Z","C:\Users\Werem\AppData\Local\Temp\2f84e426-580d-4fe3-aec1-940ce4cec30a\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-081558.json","2026-01-04T15:15:58.4396876Z","C:\Users\Werem\AppData\Local\Temp\2f84e426-580d-4fe3-aec1-940ce4cec30a\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\9084bbff-6e4c-48aa-acd1-6e19eacda76f\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-081618.json","2026-01-04T15:16:18.2696048Z","C:\Users\Werem\AppData\Local\Temp\9084bbff-6e4c-48aa-acd1-6e19eacda76f\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\9084bbff-6e4c-48aa-acd1-6e19eacda76f\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-081618.json","2026-01-04T15:16:18.6744697Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c2105548-6888-47db-92ed-5666d48faa5f\PortBatchReady.json","2026-01-04T15:16:50.1972992Z","C:\Users\Werem\AppData\Local\Temp\c2105548-6888-47db-92ed-5666d48faa5f\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\c2105548-6888-47db-92ed-5666d48faa5f\PortBatchReady-existing.json","2026-01-04T15:16:50.7869367Z","C:\Users\Werem\AppData\Local\Temp\c2105548-6888-47db-92ed-5666d48faa5f\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-081650.json","2026-01-04T15:16:51.0839504Z","C:\Users\Werem\AppData\Local\Temp\c2105548-6888-47db-92ed-5666d48faa5f\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\1df859b0-3461-41ea-9dd9-0dbb356825da\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-081706.json","2026-01-04T15:17:06.7901760Z","C:\Users\Werem\AppData\Local\Temp\1df859b0-3461-41ea-9dd9-0dbb356825da\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\1df859b0-3461-41ea-9dd9-0dbb356825da\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-081707.json","2026-01-04T15:17:07.2208995Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\73b240c5-b768-47e9-aedb-c6a264e4409e\PortBatchReady.json","2026-01-04T15:18:50.6012871Z","C:\Users\Werem\AppData\Local\Temp\73b240c5-b768-47e9-aedb-c6a264e4409e\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\73b240c5-b768-47e9-aedb-c6a264e4409e\PortBatchReady-existing.json","2026-01-04T15:18:51.1978625Z","C:\Users\Werem\AppData\Local\Temp\73b240c5-b768-47e9-aedb-c6a264e4409e\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-081851.json","2026-01-04T15:18:51.4933960Z","C:\Users\Werem\AppData\Local\Temp\73b240c5-b768-47e9-aedb-c6a264e4409e\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\25f89d5e-ad37-42b8-9b2e-e5b1c4da229a\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-081906.json","2026-01-04T15:19:06.3225376Z","C:\Users\Werem\AppData\Local\Temp\25f89d5e-ad37-42b8-9b2e-e5b1c4da229a\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\25f89d5e-ad37-42b8-9b2e-e5b1c4da229a\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-081906.json","2026-01-04T15:19:06.7561356Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a8b32fd1-75c2-4d6e-a9b6-fb650223b70a\PortBatchReady.json","2026-01-04T15:20:36.8916434Z","C:\Users\Werem\AppData\Local\Temp\a8b32fd1-75c2-4d6e-a9b6-fb650223b70a\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a8b32fd1-75c2-4d6e-a9b6-fb650223b70a\PortBatchReady-existing.json","2026-01-04T15:20:37.4751221Z","C:\Users\Werem\AppData\Local\Temp\a8b32fd1-75c2-4d6e-a9b6-fb650223b70a\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-082037.json","2026-01-04T15:20:37.7904980Z","C:\Users\Werem\AppData\Local\Temp\a8b32fd1-75c2-4d6e-a9b6-fb650223b70a\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\e19ef698-9839-48d3-b73a-190f1f1181de\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-082052.json","2026-01-04T15:20:52.8107139Z","C:\Users\Werem\AppData\Local\Temp\e19ef698-9839-48d3-b73a-190f1f1181de\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\e19ef698-9839-48d3-b73a-190f1f1181de\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-082053.json","2026-01-04T15:20:53.2487135Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6bc8276d-eb56-4ba3-b11b-31ce5b2d764c\PortBatchReady.json","2026-01-04T15:21:24.4798016Z","C:\Users\Werem\AppData\Local\Temp\6bc8276d-eb56-4ba3-b11b-31ce5b2d764c\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\6bc8276d-eb56-4ba3-b11b-31ce5b2d764c\PortBatchReady-existing.json","2026-01-04T15:21:25.0698725Z","C:\Users\Werem\AppData\Local\Temp\6bc8276d-eb56-4ba3-b11b-31ce5b2d764c\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-082125.json","2026-01-04T15:21:25.3637835Z","C:\Users\Werem\AppData\Local\Temp\6bc8276d-eb56-4ba3-b11b-31ce5b2d764c\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\4aed021c-06ac-4708-ab86-b4c6c0fbf391\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-082140.json","2026-01-04T15:21:40.2084956Z","C:\Users\Werem\AppData\Local\Temp\4aed021c-06ac-4708-ab86-b4c6c0fbf391\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\4aed021c-06ac-4708-ab86-b4c6c0fbf391\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-082140.json","2026-01-04T15:21:40.5826744Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\cb0b104b-ecdf-4b3a-81e3-48393a977bd9\PortBatchReady.json","2026-01-04T15:22:44.7085332Z","C:\Users\Werem\AppData\Local\Temp\cb0b104b-ecdf-4b3a-81e3-48393a977bd9\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\cb0b104b-ecdf-4b3a-81e3-48393a977bd9\PortBatchReady-existing.json","2026-01-04T15:22:45.2790771Z","C:\Users\Werem\AppData\Local\Temp\cb0b104b-ecdf-4b3a-81e3-48393a977bd9\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-082245.json","2026-01-04T15:22:45.5765064Z","C:\Users\Werem\AppData\Local\Temp\cb0b104b-ecdf-4b3a-81e3-48393a977bd9\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\52bdaa0b-8bbd-4ef3-a0df-cd0b241af666\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-082300.json","2026-01-04T15:23:00.5568513Z","C:\Users\Werem\AppData\Local\Temp\52bdaa0b-8bbd-4ef3-a0df-cd0b241af666\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\52bdaa0b-8bbd-4ef3-a0df-cd0b241af666\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-082300.json","2026-01-04T15:23:00.9627946Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\95c6d258-99ed-4b4d-be5c-e75db43bbe6b\PortBatchReady.json","2026-01-04T15:23:32.2292179Z","C:\Users\Werem\AppData\Local\Temp\95c6d258-99ed-4b4d-be5c-e75db43bbe6b\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\95c6d258-99ed-4b4d-be5c-e75db43bbe6b\PortBatchReady-existing.json","2026-01-04T15:23:32.7999247Z","C:\Users\Werem\AppData\Local\Temp\95c6d258-99ed-4b4d-be5c-e75db43bbe6b\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-082332.json","2026-01-04T15:23:33.0962928Z","C:\Users\Werem\AppData\Local\Temp\95c6d258-99ed-4b4d-be5c-e75db43bbe6b\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\8e36ed2b-1cc2-40f9-a5bd-51e5af91994e\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-082348.json","2026-01-04T15:23:48.2698497Z","C:\Users\Werem\AppData\Local\Temp\8e36ed2b-1cc2-40f9-a5bd-51e5af91994e\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\8e36ed2b-1cc2-40f9-a5bd-51e5af91994e\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-082348.json","2026-01-04T15:23:48.6730347Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\30541970-d752-45cf-bfa7-0004bf17edc9\PortBatchReady.json","2026-01-04T15:27:28.4861912Z","C:\Users\Werem\AppData\Local\Temp\30541970-d752-45cf-bfa7-0004bf17edc9\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\30541970-d752-45cf-bfa7-0004bf17edc9\PortBatchReady-existing.json","2026-01-04T15:27:29.1646233Z","C:\Users\Werem\AppData\Local\Temp\30541970-d752-45cf-bfa7-0004bf17edc9\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-082729.json","2026-01-04T15:27:29.4613504Z","C:\Users\Werem\AppData\Local\Temp\30541970-d752-45cf-bfa7-0004bf17edc9\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\2947de7e-cdd2-4d3c-9af4-e9f56e2008dc\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-082744.json","2026-01-04T15:27:44.6446940Z","C:\Users\Werem\AppData\Local\Temp\2947de7e-cdd2-4d3c-9af4-e9f56e2008dc\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\2947de7e-cdd2-4d3c-9af4-e9f56e2008dc\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-082744.json","2026-01-04T15:27:45.0385633Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7cf0a108-e268-4c9f-b5d5-2e90616e736c\PortBatchReady.json","2026-01-04T15:28:16.4592135Z","C:\Users\Werem\AppData\Local\Temp\7cf0a108-e268-4c9f-b5d5-2e90616e736c\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\7cf0a108-e268-4c9f-b5d5-2e90616e736c\PortBatchReady-existing.json","2026-01-04T15:28:17.0251617Z","C:\Users\Werem\AppData\Local\Temp\7cf0a108-e268-4c9f-b5d5-2e90616e736c\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-082817.json","2026-01-04T15:28:17.3027583Z","C:\Users\Werem\AppData\Local\Temp\7cf0a108-e268-4c9f-b5d5-2e90616e736c\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\8236c25e-cd15-4906-97f0-de32c4f089b1\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-082832.json","2026-01-04T15:28:32.5564573Z","C:\Users\Werem\AppData\Local\Temp\8236c25e-cd15-4906-97f0-de32c4f089b1\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\8236c25e-cd15-4906-97f0-de32c4f089b1\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-082832.json","2026-01-04T15:28:32.9254563Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\46366c17-670b-42cc-b075-fcfda2fffab0\PortBatchReady.json","2026-01-04T16:08:39.0237156Z","C:\Users\Werem\AppData\Local\Temp\46366c17-670b-42cc-b075-fcfda2fffab0\metrics.json","2","2","10","60","5","10000","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\46366c17-670b-42cc-b075-fcfda2fffab0\PortBatchReady-existing.json","2026-01-04T16:08:39.6061576Z","C:\Users\Werem\AppData\Local\Temp\46366c17-670b-42cc-b075-fcfda2fffab0\metrics-existing.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\Projects\StateTrace\Logs\Reports\PortBatchReady-smoke-20260104-090839.json","2026-01-04T16:08:39.8945770Z","C:\Users\Werem\AppData\Local\Temp\46366c17-670b-42cc-b075-fcfda2fffab0\metrics-missing-report.json","1","1","5","","5","","","",""
"C:\Users\Werem\AppData\Local\Temp\a32ec150-3ba4-499e-85b3-4120bea4e43d\OutputRoot\Logs\Reports\PortBatchReady-smoke-20260104-090858.json","2026-01-04T16:08:58.6483117Z","C:\Users\Werem\AppData\Local\Temp\a32ec150-3ba4-499e-85b3-4120bea4e43d\metrics.json","1","1","5","","5","","1","1","1"
"C:\Users\Werem\AppData\Local\Temp\a32ec150-3ba4-499e-85b3-4120bea4e43d\SyntheticOutput\Logs\Reports\SyntheticSmoke\Synthetic-5.1\PortBatchReady-smoke-20260104-090858.json","2026-01-04T16:08:59.0468718Z","C:\Users\Werem\Projects\StateTrace\Tests\Fixtures\Synthetic\5.1\IngestionMetrics.json","4","4","20","400","5","1000","1","1","1"
